id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,pseudo_time,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,exact_compare,relaxed_compare
gdelt_8436e4a8,fr,Reform united kingdom se retire dun documentaire de la BBC après une polémique sur le montage de propos de Trump ( BBC ) - Xinhua,2025-11-13 08:00:00,2025-11-13 08:00:00,2025-11-13 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8465febc,en,"China urges local firms not to use Nvidia H20 chips , Bloomberg News reports",2025-08-12 18:30:00,2025-08-12 18:30:00,2025-08-12 18:30:00,,,,0,0,0,0,0,0,na,na
gdelt_84bb1a5e,en,"More than 4 , 000 people turn out for rubber duck race in Reading",2025-09-15 02:00:00,2025-09-15 02:00:00,2025-09-15 02:00:00,,,,0,0,0,0,0,0,na,na
gdelt_85013f5f,ca,Milicia iraquí reivindica 28 ataques contra  bases enemigas  | Spanish . xinhuanet . com,2026-03-03 18:15:00,2026-03-03 18:15:00,2026-03-03 18:15:00,,,,0,0,0,0,0,0,na,na
gdelt_85030cc1,zh-cn,我国大模型数量超1500个 - 新华网,2025-07-28 01:15:00,2025-07-28 01:15:00,2025-07-28 01:15:00,,,,0,0,0,0,0,0,na,na
gdelt_85092b1b,fa,بولسنارو به علت سکسکه تحت درمان قرار گرفت,2025-12-29 11:00:00,2025-12-29 11:00:00,2025-12-29 11:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8529fe39,en,California says Trump sent military to  silence  LA protests,2025-08-13 13:45:00,2025-08-13 13:45:00,2025-08-13 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_85750060,es,Inversión en activos fijos de China registra crecimiento estable en primer semestre,2025-07-15 16:30:00,2025-07-15 16:30:00,2025-07-15 16:30:00,,,,0,0,0,0,0,0,na,na
gdelt_85d6b4cb,en,Rescued turtle shows  fighting spirit  at Weymouth Sea Life,2026-03-27 06:00:00,2026-03-27 06:00:00,2026-03-27 06:00:00,,,,0,0,0,0,0,0,na,na
gdelt_861e0dd0,es,Mesa redonda sobre derechos humanos entre China y América Latina destaca cooperación para la gobernanza global,2025-07-27 17:15:00,2025-07-27 17:15:00,2025-07-27 17:15:00,,,,0,0,0,0,0,0,na,na
gdelt_86463aa2,nl,Pakistan : 3 transgender women shot dead in Karachi – DW – 09 / 22 / 2025,2025-09-23 01:00:00,2025-09-23 01:00:00,2025-09-22 00:00:00,2025-01-01 00:00:00,year,09 / 22 / 2025,1,1,1,1,1,1,tie,tie
gdelt_8672b740,en,China pledges to expand demand with more proactive polices in 2026,2025-12-08 16:15:00,2026-12-08 00:00:00,2026-01-01 00:00:00,2026-01-01 00:00:00,year,in 2026,1,1,1,1,1,1,tie,tie
gdelt_871c98fa,en,Labour Party conference : Starmer to spell out differences between Labour and Reform visions for united kingdom ,2025-09-30 22:30:00,2025-09-30 22:30:00,2025-09-30 22:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8734a5a6,ko,中 - 아세안 엑스포에 대거 등장한 AI 응용 사례 ... 미래 기대감  UP - Xinhua,2025-09-21 14:15:00,2025-09-21 14:15:00,2025-09-21 14:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8742095d,fr,La Chine rejette les accusations américaines concernant la COVID - 19 et souligne son engagement envers lOMS et le multilatéralisme - Xinhua,2026-01-27 10:30:00,2026-01-27 10:30:00,2026-01-27 10:30:00,,,,0,0,0,0,0,0,na,na
gdelt_87640139,ko,2025武夷山茶叶产销对接会举办 成交茶叶15万公斤 - 新华网,2025-11-17 20:15:00,2025-11-17 20:15:00,2025-11-17 20:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8777e2f3,sw,AU yabaini dosari kubwa katika uchaguzi wa Tanzania – DW – 06 . 11 . 2025,2025-11-06 20:00:00,2025-11-06 00:00:00,2025-11-06 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_8789ce6e,en,Palestinians reel under winter rains as Israel blocks Gaza shelter supplies,2025-11-16 10:45:00,2025-11-16 10:45:00,2025-11-16 10:45:00,,,,0,0,0,0,0,0,na,na
gdelt_87989392,en,"Lindsey Vonn , at 41 , qualifies for 2026 Winter Olympics :  An amazing feeling  ",2025-12-23 21:00:00,2041-12-23 00:00:00,2026-01-01 00:00:00,2026-01-01 00:00:00,year,2026,1,1,0,1,0,1,v2_better,v2_better
gdelt_87edef81,en,Australia first treaty with Aboriginal people signed in state of Victoria | Indigenous Rights News,2025-11-13 16:30:00,2025-11-13 16:30:00,2025-11-13 16:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8880597b,pt,Kuwait diz que vários caças dos EUA caíram em seu território,2026-03-02 19:30:00,2026-03-02 19:30:00,2026-03-02 19:30:00,,,,0,0,0,0,0,0,na,na
gdelt_89196c39,en,"  All the cards are on the table : Iran faces power vacuum after Khamenei death , analysts say",2026-03-01 21:30:00,2026-03-01 21:30:00,2026-03-01 21:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8948e15d,fr,75 % des Japonais désapprouvent les frappes américano - israéliennes en Iran ( sondage ) - Xinhua,2026-03-15 18:00:00,2026-03-15 18:00:00,2026-03-15 18:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8969796e,zh-cn,数聚产业动能 智启发展新篇 在  万物智联  中见证  滨江智慧 - 新华网,2026-01-14 17:30:00,2026-01-14 17:30:00,2026-01-14 17:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8987ec98,mk,Украина : Избори во воени услови - само ако е безбедно – DW – 15 . 12 . 2025,2025-12-15 17:00:00,2025-12-15 17:00:00,2025-12-15 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_89f5c719,en,"Hong Kong issues highest weather warning , as rains shut schools , courts and hospital wards",2025-08-05 11:15:00,2025-08-05 11:15:00,2025-08-05 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8a27cfc0,ur,ٹرمپ کے ایچ ون بی ویزے سے متعلق حکمنامے پر اُلجھن ، خوف اور مستقبل کی فکر :  جوانی امریکہ میں گزار دی لیکن لگتا ہے اسے میری ضرورت نہیں  ,2025-09-22 02:00:00,2025-09-22 02:00:00,2025-09-22 02:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8b0cc3cc,es,Se lleva a cabo Conferencia de Líderes Mundiales sobre la Mujer,2025-10-13 11:30:00,2025-10-13 11:30:00,2025-10-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8b384c33,en,BBC at protests outside hotel where Trump immigration chief believed to be staying,2026-01-27 15:15:00,2026-01-27 15:15:00,2026-01-27 15:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8b884461,en,Oil prices plunge after Trump suggests Iran war could end soon,2026-03-10 11:15:00,2026-03-10 11:15:00,2026-03-10 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8b8e4cb9,zh-cn,新华全媒+丨第十五届中国 东北亚博览会闭幕 吸引2万余名嘉宾参会参展 - 新华网,2025-08-31 20:30:00,2025-08-31 20:30:00,2025-08-31 20:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8bd56b0a,ko,外地职工春节后返厦最高可领450元 - 新华网,2026-01-27 13:15:00,2026-01-27 13:15:00,2026-01-27 13:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8be88085,en,  America First  ― Donald Trump new security strategy – DW – 12 / 08 / 2025,2025-12-09 01:30:00,2025-12-08 00:00:00,2025-12-08 00:00:00,2025-01-01 00:00:00,year,12 / 08 / 2025,1,1,1,1,1,1,tie,tie
gdelt_8c135b07,en,Singapore tables law outlining how workers can file workplace discrimination claims,2025-10-14 16:30:00,2025-10-14 16:30:00,2025-10-14 16:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8c2006c4,vi,Người vô gia cư : Ông Trump chụp tôi ngồi cạnh lều - rồi xe ủi ập đến,2025-08-17 15:45:00,2025-08-17 15:45:00,2025-08-17 15:45:00,,,,0,0,0,0,0,0,na,na
gdelt_8c74d47c,zh-cn,伊朗抗议 ： 有机构指数百人丧生 ， 当局警告若遭美国攻击将会报复 - BBC News 中文,2026-01-12 16:15:00,2026-01-12 16:15:00,2026-01-12 16:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8d18d680,en,Swinney - united kingdom government must  get a move on  with heating oil support,2026-03-15 21:45:00,2026-03-15 21:45:00,2026-03-15 21:45:00,,,,0,0,0,0,0,0,na,na
gdelt_8d251e1c,ru,Выборы в Словении : минимальный перевес проевропейской партии,2026-03-23 08:00:00,2026-03-23 08:00:00,2026-03-23 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8d531551,en,Eagles embrace  contribution over credit  mantra in pursuit of back - to - back Super Bowls,2025-09-05 05:30:00,2025-09-05 05:30:00,2025-09-05 05:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8d806a8e,id,DWGC 2025 : Perangi Disinformasi di Era Akal Imitasi – DW – 17 . 11 . 2025,2025-11-17 13:30:00,2025-11-17 13:30:00,2025-11-17 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_8d9f73f3,uk,Франція розслідує загибель журналіста як воєнний злочин – DW – 06 . 10 . 2025,2025-10-06 19:00:00,2025-10-06 19:00:00,2025-10-06 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_8dad6525,es,Principal grupo de supervivientes de bomba atómica critica impulso de primera ministra japonesa para revisar principios antinucleares,2025-11-21 00:00:00,2025-11-21 00:00:00,2025-11-21 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8dd6549a,en,Trump threatens Iran with  something very tough  if US demands are not met | Donald Trump News,2026-02-11 08:30:00,2026-02-11 08:30:00,2026-02-11 08:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8e11fa55,es,17 Desfile y Concurso de Alebrijes Monumentales en la Ciudad de México,2025-10-19 17:00:00,2025-10-19 17:00:00,2025-10-19 17:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8e6df2e1,es,Japón acusa a China de actos hostiles contra su fuerza aérea – DW – 07 / 12 / 2025,2025-12-07 14:45:00,2025-12-07 14:45:00,2025-12-07 00:00:00,2025-01-01 00:00:00,year,07 / 12 / 2025,1,1,1,1,1,1,tie,tie
gdelt_8e73f628,sw,Kwa nini Maduro alifungwa macho na kuzibwa masikio alipokamatwa ? ,2026-01-07 00:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8e7e41d0,en,"The making of the 2026 World Cup schedule : Simulations , an all - nighter and a giant  puzzle  ",2025-12-07 22:45:00,2025-12-07 22:45:00,2026-01-01 00:00:00,2026-01-01 00:00:00,year,of the 2026,1,1,0,1,0,1,v2_better,v2_better
gdelt_8e9149ab,zh-cn,刘大响 ： 锚定国家战略需求 ， 走出中国特色的AI产业赋能之路 - 新华网,2025-08-05 11:00:00,2025-08-05 11:00:00,2025-08-05 11:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8ec70823,ro,Izolare totală : regimul dur al închisorilor franceze – DW – 03 . 08 . 2025,2025-08-03 19:15:00,2025-08-03 19:15:00,2025-08-03 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_8ed92a94,en,Pacers are the team that never tanked . The NBA should rejoice,2025-06-06 03:30:00,2025-06-06 03:30:00,2025-06-06 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_8ef70414,sq,Izraeli konfirmon fillimin e ofensivës tokësore në Gazë – DW – 16 / 09 / 2025,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-01-01 00:00:00,year,16 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_8ef957c8,zh-cn,香港逾1 . 6万人获委任为十五运会和残特奥会义工 - 新华网,2025-09-15 08:00:00,2025-09-15 08:00:00,2025-09-15 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_8f411a82,zh-cn,超9亿人次 ！ 2025年铁路暑运发送旅客创新高 - 新华网,2025-09-02 11:15:00,2025-09-02 00:00:00,2025-09-02 00:00:00,2025-01-01 00:00:00,year,2025年,1,1,1,1,1,1,tie,tie
gdelt_8fcb1cf6,zh-cn,综述丨中东紧张局势升温 法国油价上涨金融市场承压 - 新华网,2026-03-08 12:15:00,2026-03-08 12:15:00,2026-03-08 12:15:00,,,,0,0,0,0,0,0,na,na
gdelt_8fff17fb,en,Indonesia and US begin joint annual military drills – DW – 08 / 25 / 2025,2025-08-25 18:45:00,2025-08-25 18:45:00,2025-08-25 00:00:00,2025-01-01 00:00:00,year,08 / 25 / 2025,1,1,1,1,1,1,tie,tie
gdelt_905be8a1,en,NI construction group Farrans bought by Dublin firm,2025-09-02 01:00:00,2025-09-02 01:00:00,2025-09-02 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_907362d1,so,Maamulka Trump oo bilaabay in uu shaqada ka ruqseeyo suxufiiyinta VOA,2025-08-31 23:30:00,2025-08-31 23:30:00,2025-11-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_90798749,ru,Подписан меморандум РФ и КНР о строительстве  Силы Сибири 2  – DW – 02 . 09 . 2025,2025-09-02 16:15:00,2025-09-02 16:15:00,2025-09-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_90e1c6d1,en,Brookside one - off special return date revealed,2025-10-14 19:45:00,2025-10-14 19:45:00,2025-10-14 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_90f9b074,en,Malawi largest refugee camp could close – DW – 07 / 02 / 2025,2025-07-03 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-01-01 00:00:00,year,07 / 02 / 2025,1,1,1,1,1,1,tie,tie
gdelt_910d2c62,en,"Female suspect , 38 , charged in US$102 million Louvre jewel heist",2025-11-02 01:00:00,2038-11-02 00:00:00,2025-11-02 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_91412b66,id,PP Penugasan Polisi di Jabatan Sipil Rampung Januari 2026 – DW – 22 . 12 . 2025,2025-12-22 15:30:00,2025-12-22 15:30:00,2026-01-01 00:00:00,2026-01-01 00:00:00,year,Januari 2026,1,1,0,1,0,1,v2_better,v2_better
gdelt_917b41c5,en,"Yankee Aaron Judge wins third MVP , cementing his Hall of Fame case",2025-11-14 10:45:00,2025-11-14 10:45:00,2025-11-14 10:45:00,,,,0,0,0,0,0,0,na,na
gdelt_918822d0,en,China fires rockets on second day of drills around Taiwan – DW – 12 / 30 / 2025,2025-12-30 16:00:00,2025-12-30 16:00:00,2025-12-30 00:00:00,2025-01-01 00:00:00,year,12 / 30 / 2025,1,1,1,1,1,1,tie,tie
gdelt_91af42a7,en,South Korea ex - first lady Kim Keon Hee indicted on bribery charges,2025-08-29 12:00:00,2025-08-29 12:00:00,2025-08-29 12:00:00,,,,0,0,0,0,0,0,na,na
gdelt_91bcf3f3,en,Video emerges of Padres berating umps after blown call in season - ending loss,2025-10-04 01:30:00,2025-10-04 01:30:00,2025-10-04 01:30:00,,,,0,0,0,0,0,0,na,na
gdelt_91f0c7cf,tr,"İran savaşı , Kim Jong Unun  nükleer tercihini pekiştirebilir  ",2026-03-19 14:15:00,2026-03-19 14:15:00,2026-03-19 14:15:00,,,,0,0,0,0,0,0,na,na
gdelt_91f1f68e,en,AFCON 2025 : Why are east African teams so far behind other nations ? ,2025-12-27 14:15:00,2025-12-27 00:00:00,2025-12-27 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_921800ca,pl,Wicekanclerz Niemiec : UE przygotuje odpowiedź na cła Trumpa – DW – 13 . 07 . 2025,2025-07-13 22:00:00,2025-07-13 22:00:00,2025-07-13 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_921e2008,en,Fireworks lighting up the sky at NDP 2025,2025-08-09 23:45:00,2025-08-09 23:45:00,2025-08-09 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_922d01bc,ko,"中 신장 ( 新疆 ) 톈산국제공항 , 새 터미널 개장 후 이용객 급증 - Xinhua",2025-07-22 12:15:00,2025-07-22 12:15:00,2025-07-22 12:15:00,,,,0,0,0,0,0,0,na,na
gdelt_924406e1,zh-cn,国网绍兴柯桥供电分公司 ： 筑牢廉洁防线 弘扬清风正气 - 新华网,2025-10-12 17:00:00,2025-10-12 17:00:00,2025-10-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_926b1a5e,ru,Израиль отрицает ответственность за удар по школе в Иране,2026-03-01 23:00:00,2026-03-01 23:00:00,2026-03-01 23:00:00,,,,0,0,0,0,0,0,na,na
gdelt_92a87d41,en,Germany news : FM Wadephul heads for Western Balkans – DW – 11 / 16 / 2025,2025-11-16 15:00:00,2025-11-16 15:00:00,2025-11-16 00:00:00,2025-01-01 00:00:00,year,11 / 16 / 2025,1,1,1,1,1,1,tie,tie
gdelt_92ce206f,bg,Речта на Тръмп : пет извода,2026-02-25 22:15:00,2026-02-25 22:15:00,2026-02-20 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_9300ae96,tr,Hipersonik füze yarışı kızışıyor : Batı geride mi kalıyor ? ,2025-08-24 16:30:00,2025-08-24 16:30:00,2025-08-20 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_931c0e79,en,Madagascar president fires government after Gen - Z protests – DW – 09 / 30 / 2025,2025-09-30 08:15:00,2025-09-30 00:00:00,2025-09-30 00:00:00,2025-01-01 00:00:00,year,09 / 30 / 2025,1,1,1,1,1,1,tie,tie
gdelt_935ab796,en,Asian markets extend gains as Tokyo enjoys another record day,2026-02-10 11:30:00,2026-02-10 11:30:00,2026-02-10 11:30:00,,,,0,0,0,0,0,0,na,na
gdelt_9370b5b5,en,Trump White House takes to TikTok as deadline looms to ban platform | Social Media News,2025-08-20 14:00:00,2025-08-20 14:00:00,2025-08-20 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_937cc29d,sw,Trump asema makubaliano ya amani ya Ukraine yanakaribia – DW – 29 . 12 . 2025,2025-12-29 13:15:00,2025-12-29 00:00:00,2025-12-29 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_9390f1cc,nl,"US weighs strikes on cartels in Venezuela , F - 35 warplanes deploy : Reports",2025-09-06 13:30:00,2025-09-06 13:30:00,2025-09-06 13:30:00,,,,0,0,0,0,0,0,na,na
gdelt_93c0f0dd,en,Rubio on Europe tour to bolster ties with pro - Trump leaders,2026-02-16 03:15:00,2026-02-16 03:15:00,2026-02-16 03:15:00,,,,0,0,0,0,0,0,na,na
gdelt_93fd3450,hr,Crna Gora : Crkva čuva ratnog zločinca Pavla Đurišića – DW – 10 . 8 . 2025 . ,2025-08-10 18:45:00,2025-08-10 18:45:00,2025-08-10 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_944fd896,es,Lula pide a Trump que reflexione sobre importancia de Brasil y negocie aranceles,2025-07-29 11:45:00,2025-07-29 11:45:00,2025-07-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_94dd0d9f,uk,"Після аварії , яка вбила моїх друзів , мене паралізувало - але врятував танець",2026-03-23 02:45:00,2026-03-23 02:45:00,2026-03-23 02:45:00,,,,0,0,0,0,0,0,na,na
gdelt_94e87c0c,ru,Киев просит Индию освободить задержанных украинцев,2026-03-19 00:30:00,2026-03-19 00:30:00,2026-03-19 00:30:00,,,,0,0,0,0,0,0,na,na
gdelt_9512375c,en,"Nvidia will consider investing in OpenAI IPO , Huang tells CNBC",2026-02-04 11:15:00,2026-02-04 11:15:00,2026-02-04 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_952ab67b,fr,Le ministère chinois des AE met en garde contre la remise en cause par le Japon de lordre international daprès - guerre - Xinhua,2026-02-15 10:00:00,2026-02-15 10:00:00,2026-02-15 10:00:00,,,,0,0,0,0,0,0,na,na
gdelt_952d8de0,sq,OBSH : Mbi një miliardë njerëz në botë me sëmundje psikike – DW – 08 / 09 / 2025,2025-09-08 14:45:00,2025-09-08 14:45:00,2025-09-08 00:00:00,2025-01-01 00:00:00,year,08 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_9531edcf,en,Commentary : The political weaponisation of sleep,2025-12-30 07:15:00,2025-12-30 07:15:00,2025-12-30 07:15:00,,,,0,0,0,0,0,0,na,na
gdelt_9562bcd6,en,Prosthetic leg returned to owner after 10 months adrift in the sea,2026-02-16 01:00:00,2025-04-16 01:00:00,2025-04-16 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_96c157cb,es,Milei y el desafío de controlar la SIDE en Argentina – DW – 08 / 01 / 2026,2026-01-09 03:15:00,2026-01-09 03:15:00,2026-01-08 00:00:00,2026-01-01 00:00:00,year,08 / 01 / 2026,1,1,1,1,1,1,tie,tie
gdelt_973302c2,en,Trilateral Ukraine talks to resume in Abu Dhabi on Wednesday : Zelenskyy,2026-02-01 23:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_9736a64a,en,India : Delhi car blast suspect in court as another arrested – DW – 11 / 17 / 2025,2025-11-18 00:15:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-01-01 00:00:00,year,11 / 17 / 2025,1,1,1,1,1,1,tie,tie
gdelt_974feee2,en,Xi and Trump find temporary truce as China plays longer game,2025-10-30 20:30:00,2025-10-30 20:30:00,2025-10-30 20:30:00,,,,0,0,0,0,0,0,na,na
gdelt_975767c9,uk,Зеленський : Європа могла б позичити Києву ЗРК Patriot – DW – 10 . 11 . 2025,2025-11-10 18:15:00,2025-11-10 18:15:00,2025-11-10 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_9764fac7,en,Trump administration denies reports that Iran captured US soldiers,2026-03-08 07:00:00,2026-03-08 07:00:00,2026-03-08 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_978b95ad,en,Starmer announces united kingdom recognition of Palestinian state,2025-09-21 22:15:00,2025-09-21 22:15:00,2025-09-21 22:15:00,,,,0,0,0,0,0,0,na,na
gdelt_97e25d8b,en,US - China trade talks : Negotiators hold second day of talks in Stockholm to extend trade truce,2025-07-29 22:30:00,2025-07-29 22:30:00,2025-07-29 22:30:00,,,,0,0,0,0,0,0,na,na
gdelt_982101d0,cy,  I was fined £100 for a poo my dog didnt do  ,2025-10-29 16:00:00,2025-10-29 16:00:00,2025-01-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_984fdec3,en,Wells Fargo suspends China travel after banker hit with exit ban,2025-07-18 04:45:00,2025-07-18 04:45:00,2025-07-18 04:45:00,,,,0,0,0,0,0,0,na,na
gdelt_98c49d68,en,Maduro says he a  prisoner of war : Why that matters | Nicolas Maduro News,2026-01-07 00:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_98d0a63e,fa,پاپ لئو شدیدترین انتقاد خود از ترامپ را مطرح کرد,2025-11-06 09:15:00,2025-11-06 09:15:00,2025-11-06 09:15:00,,,,0,0,0,0,0,0,na,na
gdelt_98e44a51,ko,期待春晚  硅基舞团  加速舞进现实 - 新华网,2026-02-17 13:45:00,2026-02-17 13:45:00,2026-02-17 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_990618d9,uk,"РФ атакувала Кривий Ріг , Херсон і Запоріжжя , є поранені",2026-02-17 06:00:00,2026-02-17 06:00:00,2026-02-17 06:00:00,,,,0,0,0,0,0,0,na,na
gdelt_993a9aa2,en,Bangladesh tense ahead of ousted PM Hasina verdict,2025-11-17 10:45:00,2025-11-17 10:45:00,2025-11-17 10:45:00,,,,0,0,0,0,0,0,na,na
gdelt_9988b760,zh-cn,从山间野果到富民强县的金色产业 龙里山间浸润刺梨香 - 新华网,2025-08-24 15:00:00,2025-08-24 15:00:00,2025-08-24 15:00:00,,,,0,0,0,0,0,0,na,na
gdelt_9989f939,en,US tariffs have not affected Singapore import prices ; no direct impact on inflation expected : Gan Siow Huang,2026-02-12 16:15:00,2026-02-12 16:15:00,2026-02-12 16:15:00,,,,0,0,0,0,0,0,na,na
gdelt_999e0c85,fr,"Indonésie : 15 morts et 19 blessés dans un accident de bus dans la ville de Semarang , dans l  île de Java - Xinhua",2025-12-22 13:30:00,2025-12-22 13:30:00,2025-12-22 13:30:00,,,,0,0,0,0,0,0,na,na
gdelt_99b26935,en,Tan lines are back in fashion . But can you get the look safely ? ,2025-08-03 14:45:00,2025-08-03 14:45:00,2025-08-03 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_99cfd749,fi,Zelenskyy eyes invite to Trump - Putin talks in Budapest,2025-10-20 19:45:00,2025-10-20 19:45:00,2025-10-20 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_9a94038b,sl,Možemo li i virtualno stvoriti „ prave  prijatelje ? – DW – 26 . 10 . 2025,2025-10-26 19:45:00,2025-10-26 19:45:00,2025-10-26 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_9ab43174,hi,"ऑफिस ही नहीं , किचन का काम भी आसान कर रहा एआई – DW – 23 . 12 . 2025",2025-12-23 17:30:00,2025-12-23 17:30:00,2025-12-23 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_9ae60636,pl,Wypadek Flixbusa w Niemczech . Nowe informacje – DW – 04 . 07 . 2025,2025-07-04 23:30:00,2025-07-04 23:30:00,2025-07-04 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_9ae94a0f,en,Commentary : Singapore telco sector is back to a three - horse race,2025-08-13 14:30:00,2025-08-13 14:30:00,2025-01-03 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_9b6ba15a,hu,A menos cerveza ... Heineken recortará hasta 6 . 000 empleos,2026-02-11 19:00:00,2026-02-11 19:00:00,2026-02-11 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_9bd78898,en,Malawi election : President Lazarus Chakwera concedes victory to Peter Mutharika,2025-09-24 19:15:00,2025-09-24 19:15:00,2025-09-24 19:15:00,,,,0,0,0,0,0,0,na,na
gdelt_9be35948,en,Russia first country to recognize Taliban rule – DW – 07 / 04 / 2025,2025-07-04 11:30:00,2025-07-04 00:00:00,2025-07-04 00:00:00,2025-01-01 00:00:00,year,07 / 04 / 2025,1,1,1,1,1,1,tie,tie
gdelt_9be42bed,ko,研究 ： 全面应用公交车自动驾驶可缩短候车时间,2026-01-18 18:15:00,2026-01-18 18:15:00,2026-01-18 18:15:00,,,,0,0,0,0,0,0,na,na
gdelt_9c97c227,tr,Suriye paradan iki sıfır atıyor – DW – 24 . 08 . 2025,2025-08-24 18:45:00,2025-08-24 18:45:00,2025-08-24 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_9d397e39,de,Lebenslange Haft nach Messerangriff von Mannheim – DW – 16 . 09 . 2025,2025-09-16 20:30:00,2025-09-16 20:30:00,2025-09-16 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_9d401006,no,Massive sinkhole opens up outside Bangkok hospital,2025-09-25 18:15:00,2025-09-25 18:15:00,2025-09-25 18:15:00,,,,0,0,0,0,0,0,na,na
gdelt_9d995a55,fr,Chine : le métro de Guangzhou accepte les cartes bancaires internationales sans contact - Xinhua,2025-10-13 13:30:00,2025-10-13 13:30:00,2025-10-13 13:30:00,,,,0,0,0,0,0,0,na,na
